keV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
26.58,0.360687,0.187360,0.170462,0.191824,0.231098,0.301496,0.377942,0.483928,0.591711,0.797644,0.984787,1.287603,1.573770,2.014494,2.394302,2.983204,3.430037,3.815557,4.829950,5.773261,6.235828,7.027045,7.857261,9.077276,10.063810,11.505887,12.596100,14.514084,15.290587,16.888781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.812640,29.814228,32.165271,34.192088,0.000000,0.000000,0.000000,0.000000,45.385436,47.187380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.700992
26.60,0.360664,0.187338,0.170423,0.191743,0.230936,0.301191,0.377451,0.483184,0.590695,0.796169,0.982871,1.285006,1.570516,2.010261,2.389212,2.976818,3.422663,3.807331,4.819530,5.760811,6.222400,7.011946,7.840428,9.057882,10.042385,11.481485,12.569484,14.483532,15.258546,16.853562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.756394,29.754233,32.100972,34.124345,0.000000,0.000000,0.000000,0.000000,45.298192,47.096908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.673380
26.62,0.360640,0.187316,0.170385,0.191662,0.230774,0.300886,0.376961,0.482443,0.589682,0.794698,0.980960,1.282416,1.567272,2.006040,2.384137,2.970449,3.415310,3.799128,4.809141,5.748398,6.209011,6.996890,7.823643,9.038544,10.021022,11.457152,12.542944,14.453066,15.226597,16.818442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.700303,29.694403,32.036850,34.056788,0.000000,0.000000,0.000000,0.000000,45.211181,47.006677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.645845
26.64,0.360618,0.187293,0.170347,0.191581,0.230612,0.300583,0.376472,0.481703,0.588672,0.793231,0.979054,1.279833,1.564037,2.001831,2.379076,2.964099,3.407979,3.790950,4.798781,5.736021,6.195661,6.981878,7.806907,9.019262,9.999720,11.432889,12.516479,14.422688,15.194738,16.783422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.644367,29.634739,31.972903,33.989415,0.000000,0.000000,0.000000,0.000000,45.124402,46.916686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.618385
26.66,0.360595,0.187271,0.170308,0.191500,0.230450,0.300279,0.375984,0.480965,0.587664,0.791768,0.977153,1.277258,1.560810,1.997633,2.374030,2.957767,3.400668,3.782795,4.788452,5.723679,6.182350,6.966910,7.790220,9.000036,9.978479,11.408696,12.490091,14.392396,15.162969,16.748502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.588586,29.575239,31.909133,33.922226,0.000000,0.000000,0.000000,0.000000,45.037855,46.826935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.591002
26.68,0.360572,0.187249,0.170270,0.191419,0.230289,0.299977,0.375497,0.480229,0.586658,0.790308,0.975257,1.274689,1.557593,1.993448,2.368998,2.951454,3.393379,3.774664,4.778153,5.711374,6.169077,6.951985,7.773580,8.980865,9.957299,11.384572,12.463778,14.362190,15.131291,16.713680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.532960,29.515904,31.845537,33.855219,0.000000,0.000000,0.000000,0.000000,44.951539,46.737423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.563694
26.70,0.360549,0.187226,0.170232,0.191338,0.230128,0.299674,0.375011,0.479494,0.585655,0.788852,0.973366,1.272127,1.554385,1.989275,2.363981,2.945159,3.386111,3.766556,4.767883,5.699104,6.155842,6.937103,7.756989,8.961749,9.936180,11.360517,12.437540,14.332071,15.099702,16.678956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.477487,29.456731,31.782115,33.788395,0.000000,0.000000,0.000000,0.000000,44.865452,46.648149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.536462
26.72,0.360526,0.187204,0.170194,0.191258,0.229967,0.299373,0.374526,0.478761,0.584654,0.787400,0.971480,1.269573,1.551186,1.985114,2.358978,2.938882,3.378864,3.758472,4.757643,5.686869,6.142646,6.922264,7.740445,8.942688,9.915122,11.336531,12.411376,14.302037,15.068203,16.644331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.422168,29.397721,31.718868,33.721753,0.000000,0.000000,0.000000,0.000000,44.779595,46.559112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.509304
26.74,0.360503,0.187182,0.170156,0.191177,0.229806,0.299072,0.374042,0.478030,0.583656,0.785952,0.969600,1.267025,1.547996,1.980964,2.353989,2.932623,3.371638,3.750411,4.747433,5.674670,6.129488,6.907468,7.723949,8.923681,9.894124,11.312613,12.385288,14.272088,15.036794,16.609803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.367001,29.338874,31.655793,33.655292,0.000000,0.000000,0.000000,0.000000,44.693966,46.470311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.482221
26.76,0.360480,0.187160,0.170118,0.191097,0.229646,0.298771,0.373559,0.477300,0.582660,0.784507,0.967724,1.264485,1.544815,1.976826,2.349015,2.926382,3.364433,3.742373,4.737252,5.662506,6.116368,6.892714,7.707500,8.904730,9.873186,11.288764,12.359273,14.242224,15.005473,16.575373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.311986,29.280188,31.592890,33.589012,0.000000,0.000000,0.000000,0.000000,44.608564,46.381746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.455213
26.78,0.360457,0.187138,0.170080,0.191017,0.229486,0.298471,0.373077,0.476572,0.581667,0.783066,0.965854,1.261951,1.541643,1.972700,2.344054,2.920159,3.357249,3.734359,4.727101,5.650378,6.103286,6.878003,7.691099,8.885832,9.852307,11.264982,12.333333,14.212445,14.974240,16.541040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.257123,29.221664,31.530160,33.522911,0.000000,0.000000,0.000000,0.000000,44.523390,46.293416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.428279
26.80,0.360434,0.187116,0.170042,0.190937,0.229326,0.298171,0.372595,0.475846,0.580676,0.781629,0.963988,1.259425,1.538479,1.968586,2.339108,2.913953,3.350085,3.726368,4.716979,5.638284,6.090242,6.863335,7.674744,8.866989,9.831489,11.241269,12.307466,14.182751,14.943096,16.506803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.202410,29.163300,31.467601,33.456990,0.000000,0.000000,0.000000,0.000000,44.438441,46.205320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.401418
26.82,0.360411,0.187093,0.170004,0.190856,0.229166,0.297872,0.372115,0.475121,0.579687,0.780196,0.962128,1.256905,1.535325,1.964483,2.334176,2.907766,3.342942,3.718400,4.706886,5.626225,6.077235,6.848708,7.658437,8.848200,9.810730,11.217623,12.281673,14.153140,14.912040,16.472663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.147849,29.105095,31.405212,33.391248,0.000000,0.000000,0.000000,0.000000,44.353718,46.117457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.374632
26.84,0.360389,0.187071,0.169966,0.190776,0.229007,0.297574,0.371636,0.474398,0.578701,0.778766,0.960272,1.254393,1.532179,1.960392,2.329259,2.901596,3.335819,3.710454,4.696822,5.614201,6.064265,6.834124,7.642176,8.829465,9.790030,11.194044,12.255953,14.123614,14.881072,16.438618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.093437,29.047051,31.342993,33.325683,0.000000,0.000000,0.000000,0.000000,44.269219,46.029826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.347919
26.86,0.360366,0.187049,0.169928,0.190697,0.228848,0.297276,0.371158,0.473676,0.577717,0.777340,0.958422,1.251887,1.529042,1.956312,2.324355,2.895444,3.328717,3.702532,4.686788,5.602212,6.051333,6.819581,7.625963,8.810783,9.769390,11.170533,12.230306,14.094171,14.850191,16.404669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.039175,28.989165,31.280944,33.260296,0.000000,0.000000,0.000000,0.000000,44.184944,45.942427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.321279
26.88,0.360343,0.187027,0.169890,0.190617,0.228689,0.296978,0.370681,0.472957,0.576736,0.775918,0.956576,1.249388,1.525914,1.952244,2.319465,2.889310,3.321635,3.694633,4.676782,5.590257,6.038438,6.805080,7.609795,8.792154,9.748808,11.147088,12.204732,14.064811,14.819396,16.370816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.985061,28.931437,31.219064,33.195086,0.000000,0.000000,0.000000,0.000000,44.100891,45.855258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.294712
26.90,0.360320,0.187005,0.169852,0.190537,0.228530,0.296682,0.370205,0.472238,0.575757,0.774499,0.954735,1.246896,1.522794,1.948187,2.314589,2.883193,3.314574,3.686756,4.666805,5.578336,6.025580,6.790621,7.593674,8.773579,9.728285,11.123710,12.179230,14.035534,14.788689,16.337058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.931096,28.873868,31.157352,33.130052,0.000000,0.000000,0.000000,0.000000,44.017061,45.768320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.268218
26.92,0.360298,0.186983,0.169815,0.190457,0.228371,0.296385,0.369730,0.471522,0.574781,0.773084,0.952899,1.244411,1.519684,1.944142,2.309727,2.877093,3.307533,3.678902,4.656857,5.566450,6.012759,6.776203,7.577598,8.755057,9.707820,11.100398,12.153800,14.006340,14.758068,16.303394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.877280,28.816455,31.095808,33.065193,0.000000,0.000000,0.000000,0.000000,43.933453,45.681611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.241796
26.94,0.360275,0.186961,0.169777,0.190378,0.228213,0.296089,0.369255,0.470807,0.573807,0.771673,0.951069,1.241932,1.516581,1.940108,2.304878,2.871011,3.300512,3.671070,4.646937,5.554598,5.999975,6.761826,7.561569,8.736587,9.687413,11.077152,12.128442,13.977228,14.727533,16.269824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.823610,28.759199,31.034431,33.000510,0.000000,0.000000,0.000000,0.000000,43.850065,45.595130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.215446
26.96,0.360252,0.186939,0.169739,0.190298,0.228055,0.295794,0.368782,0.470093,0.572835,0.770265,0.949243,1.239460,1.513488,1.936086,2.300044,2.864947,3.293511,3.663261,4.637045,5.542780,5.987227,6.747491,7.545586,8.718170,9.667065,11.053972,12.103156,13.948198,14.697083,16.236349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.770087,28.702099,30.973220,32.936001,0.000000,0.000000,0.000000,0.000000,43.766898,45.508878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.189169
26.98,0.360230,0.186917,0.169702,0.190219,0.227897,0.295499,0.368310,0.469382,0.571866,0.768861,0.947421,1.236995,1.510403,1.932075,2.295223,2.858900,3.286530,3.655474,4.627182,5.530995,5.974516,6.733197,7.529648,8.699806,9.646774,11.030858,12.077941,13.919250,14.666720,16.202967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.716711,28.645155,30.912176,32.871666,0.000000,0.000000,0.000000,0.000000,43.683949,45.422852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.162963
27.00,0.360207,0.186895,0.169664,0.190140,0.227739,0.295205,0.367838,0.468672,0.570899,0.767460,0.945605,1.234537,1.507327,1.928075,2.290416,2.852869,3.279569,3.647709,4.617348,5.519245,5.961842,6.718943,7.513755,8.681494,9.626541,11.007809,12.052798,13.890383,14.636441,16.169678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.663480,28.588366,30.851297,32.807504,0.000000,0.000000,0.000000,0.000000,43.601219,45.337052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.136828
27.02,0.360184,0.186873,0.169626,0.190061,0.227582,0.294911,0.367368,0.467963,0.569934,0.766063,0.943793,1.232086,1.504259,1.924086,2.285622,2.846856,3.272628,3.639967,4.607541,5.507528,5.949203,6.704730,7.497908,8.663234,9.606365,10.984826,12.027725,13.861598,14.606247,16.136482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.610395,28.531731,30.790582,32.743514,0.000000,0.000000,0.000000,0.000000,43.518707,45.251478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.110765
27.04,0.360162,0.186851,0.169589,0.189982,0.227425,0.294617,0.366898,0.467256,0.568972,0.764670,0.941987,1.229641,1.501200,1.920109,2.280842,2.840861,3.265707,3.632247,4.597763,5.495845,5.936601,6.690558,7.482106,8.645026,9.586246,10.961907,12.002723,13.832893,14.576138,16.103379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.557455,28.475251,30.730032,32.679697,0.000000,0.000000,0.000000,0.000000,43.436412,45.166128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.084772
27.06,0.360139,0.186829,0.169551,0.189903,0.227268,0.294325,0.366430,0.466551,0.568012,0.763280,0.940185,1.227203,1.498149,1.916143,2.276076,2.834882,3.258805,3.624549,4.588012,5.484195,5.924034,6.676426,7.466349,8.626869,9.566185,10.939053,11.977792,13.804269,14.546113,16.070368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.504659,28.418924,30.669646,32.616051,0.000000,0.000000,0.000000,0.000000,43.354333,45.081002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.058850
27.08,0.360116,0.186808,0.169514,0.189824,0.227111,0.294032,0.365962,0.465847,0.567054,0.761894,0.938388,1.224771,1.495106,1.912187,2.271323,2.828920,3.251923,3.616873,4.578290,5.472578,5.911504,6.662334,7.450637,8.608764,9.546180,10.916264,11.952930,13.775725,14.516172,16.037450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.452007,28.362749,30.609423,32.552575,0.000000,0.000000,0.000000,0.000000,43.272469,44.996100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.032999
27.10,0.360094,0.186786,0.169477,0.189745,0.226954,0.293740,0.365495,0.465145,0.566099,0.760511,0.936595,1.222346,1.492072,1.908243,2.266583,2.822975,3.245061,3.609219,4.568595,5.460994,5.899009,6.648283,7.434969,8.590710,9.526231,10.893538,11.928139,13.747262,14.486315,16.004622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.399498,28.306727,30.549363,32.489271,0.000000,0.000000,0.000000,0.000000,43.190821,44.911420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.007218
27.12,0.360071,0.186764,0.169439,0.189666,0.226798,0.293449,0.365030,0.464444,0.565146,0.759132,0.934807,1.219928,1.489047,1.904310,2.261857,2.817047,3.238218,3.601586,4.558927,5.449444,5.886550,6.634271,7.419346,8.572708,9.506339,10.870877,11.903417,13.718878,14.456541,15.971887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347132,28.250857,30.489464,32.426135,0.000000,0.000000,0.000000,0.000000,43.109387,44.826961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.981507
27.14,0.360049,0.186742,0.169402,0.189588,0.226642,0.293158,0.364565,0.463745,0.564195,0.757756,0.933025,1.217516,1.486030,1.900388,2.257144,2.811136,3.231395,3.593976,4.549288,5.437926,5.874126,6.620299,7.403767,8.554756,9.486503,10.848280,11.878764,13.690573,14.426850,15.939242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.294909,28.195139,30.429727,32.363169,0.000000,0.000000,0.000000,0.000000,43.028166,44.742723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.955865
27.16,0.360026,0.186720,0.169364,0.189509,0.226486,0.292868,0.364101,0.463048,0.563246,0.756384,0.931246,1.215111,1.483021,1.896477,2.252445,2.805242,3.224591,3.586387,4.539676,5.426442,5.861738,6.606367,7.388232,8.536855,9.466723,10.825746,11.854181,13.662348,14.397242,15.906688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.242827,28.139571,30.370151,32.300372,0.000000,0.000000,0.000000,0.000000,42.947157,44.658706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.930293
27.18,0.360004,0.186698,0.169327,0.189431,0.226331,0.292578,0.363638,0.462352,0.562300,0.755015,0.929473,1.212712,1.480020,1.892577,2.247758,2.799364,3.217807,3.578820,4.530091,5.414989,5.849385,6.592475,7.372741,8.519005,9.446999,10.803275,11.829667,13.634202,14.367716,15.874224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.190887,28.084153,30.310735,32.237742,0.000000,0.000000,0.000000,0.000000,42.866361,44.574908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.904791
27.20,0.359981,0.186677,0.169290,0.189352,0.226175,0.292289,0.363176,0.461657,0.561356,0.753650,0.927704,1.210320,1.477028,1.888688,2.243085,2.793503,3.211041,3.571274,4.520533,5.403570,5.837067,6.578622,7.357294,8.501205,9.427331,10.780868,11.805221,13.606134,14.338273,15.841851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.139088,28.028885,30.251479,32.175280,0.000000,0.000000,0.000000,0.000000,42.785776,44.491329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.879357
27.22,0.359959,0.186655,0.169253,0.189274,0.226020,0.292000,0.362715,0.460965,0.560415,0.752288,0.925940,1.207934,1.474044,1.884809,2.238425,2.787658,3.204295,3.563749,4.511003,5.392183,5.824784,6.564808,7.341891,8.483456,9.407717,10.758523,11.780844,13.578144,14.308911,15.809567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.087429,27.973767,30.192382,32.112984,0.000000,0.000000,0.000000,0.000000,42.705401,44.407967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.853992
27.24,0.359936,0.186633,0.169215,0.189196,0.225865,0.291712,0.362255,0.460273,0.559476,0.750930,0.924180,1.205555,1.471068,1.880941,2.233778,2.781830,3.197568,3.556246,4.501499,5.380828,5.812535,6.551033,7.326531,8.465756,9.388159,10.736242,11.756535,13.550233,14.279631,15.777372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.035910,27.918797,30.133444,32.050855,0.000000,0.000000,0.000000,0.000000,42.625237,44.324823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.828696
27.26,0.359914,0.186611,0.169178,0.189118,0.225710,0.291424,0.361796,0.459584,0.558539,0.749575,0.922425,1.203182,1.468100,1.877085,2.229144,2.776018,3.190860,3.548765,4.492023,5.369506,5.800322,6.537297,7.311215,8.448107,9.368656,10.714022,11.732293,13.522400,14.250433,15.745267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.984530,27.863976,30.074665,31.988891,0.000000,0.000000,0.000000,0.000000,42.545281,44.241896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.803467
27.28,0.359892,0.186590,0.169141,0.189040,0.225556,0.291136,0.361337,0.458896,0.557604,0.748223,0.920675,1.200815,1.465141,1.873238,2.224524,2.770223,3.184171,3.541304,4.482574,5.358215,5.788143,6.523600,7.295942,8.430507,9.349208,10.691865,11.708120,13.494643,14.221315,15.713250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.933289,27.809302,30.016043,31.927093,0.000000,0.000000,0.000000,0.000000,42.465534,44.159184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.778307
27.30,0.359869,0.186568,0.169104,0.188962,0.225401,0.290850,0.360880,0.458209,0.556671,0.746875,0.918929,1.198455,1.462189,1.869403,2.219916,2.764444,3.177501,3.533865,4.473151,5.346957,5.775998,6.509942,7.280712,8.412956,9.329814,10.669770,11.684014,13.466965,14.192279,15.681322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.882187,27.754775,29.957578,31.865459,0.000000,0.000000,0.000000,0.000000,42.385995,44.076687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.753215
27.32,0.359847,0.186546,0.169067,0.188884,0.225247,0.290563,0.360423,0.457524,0.555741,0.745531,0.917188,1.196101,1.459246,1.865578,2.215321,2.758682,3.170850,3.526446,4.463755,5.335730,5.763888,6.496322,7.265524,8.395455,9.310475,10.647737,11.659975,13.439363,14.163322,15.649482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.831223,27.700395,29.899269,31.803989,0.000000,0.000000,0.000000,0.000000,42.306663,43.994405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.728190
27.34,0.359824,0.186525,0.169030,0.188806,0.225094,0.290277,0.359968,0.456840,0.554813,0.744190,0.915452,1.193754,1.456311,1.861764,2.210738,2.752935,3.164217,3.519049,4.454385,5.324535,5.751812,6.482741,7.250380,8.378003,9.291189,10.625765,11.636003,13.411838,14.134446,15.617730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.780397,27.646162,29.841117,31.742682,0.000000,0.000000,0.000000,0.000000,42.227537,43.912336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.703233
27.36,0.359802,0.186503,0.168993,0.188729,0.224940,0.289992,0.359513,0.456158,0.553887,0.742852,0.913720,1.191413,1.453384,1.857960,2.206169,2.747205,3.157604,3.511673,4.445042,5.313372,5.739771,6.469198,7.235278,8.360600,9.271958,10.603854,11.612098,13.384389,14.105650,15.586066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.729707,27.592074,29.783120,31.681539,0.000000,0.000000,0.000000,0.000000,42.148617,43.830481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.678343
27.38,0.359780,0.186482,0.168956,0.188651,0.224786,0.289707,0.359059,0.455478,0.552963,0.741517,0.911992,1.189078,1.450465,1.854167,2.201613,2.741491,3.151009,3.504317,4.435726,5.302241,5.727763,6.455693,7.220219,8.343246,9.252781,10.582005,11.588260,13.357017,14.076934,15.554489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.679154,27.538131,29.725278,31.620558,0.000000,0.000000,0.000000,0.000000,42.069902,43.748837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.653520
27.40,0.359758,0.186460,0.168919,0.188574,0.224633,0.289423,0.358607,0.454799,0.552042,0.740186,0.910269,1.186749,1.447553,1.850385,2.197069,2.735793,3.144432,3.496982,4.426436,5.291140,5.715789,6.442227,7.205202,8.325941,9.233657,10.560217,11.564488,13.329720,14.048297,15.522999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.628737,27.484333,29.667590,31.559738,0.000000,0.000000,0.000000,0.000000,41.991391,43.667405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.628763
27.42,0.359735,0.186438,0.168882,0.188496,0.224480,0.289139,0.358155,0.454121,0.551123,0.738859,0.908551,1.184427,1.444650,1.846613,2.192538,2.730111,3.137874,3.489668,4.417172,5.280071,5.703849,6.428798,7.190227,8.308684,9.214587,10.538489,11.540782,13.302499,14.019739,15.491595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.578456,27.430680,29.610057,31.499080,0.000000,0.000000,0.000000,0.000000,41.913084,43.586184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.604073
27.44,0.359713,0.186417,0.168846,0.188419,0.224327,0.288856,0.357704,0.453445,0.550206,0.737534,0.906837,1.182111,1.441755,1.842851,2.188019,2.724445,3.131334,3.482375,4.407934,5.269034,5.691942,6.415407,7.175294,8.291475,9.195570,10.516822,11.517141,13.275354,13.991259,15.460278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.528310,27.377170,29.552677,31.438582,0.000000,0.000000,0.000000,0.000000,41.834980,43.505173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.579449
27.46,0.359691,0.186395,0.168809,0.188342,0.224175,0.288573,0.357253,0.452771,0.549291,0.736213,0.905127,1.179801,1.438868,1.839100,2.183513,2.718794,3.124813,3.475102,4.398722,5.258027,5.680069,6.402053,7.160403,8.274315,9.176606,10.495215,11.493567,13.248283,13.962859,15.429047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.478299,27.323803,29.495449,31.378245,0.000000,0.000000,0.000000,0.000000,41.757078,43.424372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.554891
27.48,0.359669,0.186374,0.168772,0.188265,0.224022,0.288290,0.356804,0.452097,0.548378,0.734895,0.903422,1.177498,1.435988,1.835359,2.179020,2.713160,3.118310,3.467849,4.389536,5.247052,5.668229,6.388737,7.145554,8.257202,9.157695,10.473668,11.470057,13.221288,13.934536,15.397902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.428422,27.270579,29.438374,31.318067,0.000000,0.000000,0.000000,0.000000,41.679377,43.343779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.530399
27.50,0.359646,0.186352,0.168735,0.188188,0.223870,0.288008,0.356356,0.451426,0.547468,0.733581,0.901722,1.175200,1.433116,1.831628,2.174539,2.707541,3.111826,3.460617,4.380376,5.236107,5.656423,6.375459,7.130746,8.240138,9.138836,10.452181,11.446613,13.194367,13.906292,15.366842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.378679,27.217497,29.381451,31.258048,0.000000,0.000000,0.000000,0.000000,41.601878,43.263394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.505973
27.52,0.359624,0.186331,0.168699,0.188111,0.223718,0.287727,0.355908,0.450756,0.546560,0.732270,0.900026,1.172909,1.430253,1.827908,2.170071,2.701938,3.105359,3.453405,4.371242,5.225193,5.644649,6.362217,7.115980,8.223121,9.120030,10.430754,11.423234,13.167520,13.878125,15.335867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.329069,27.164557,29.324680,31.198188,0.000000,0.000000,0.000000,0.000000,41.524579,43.183217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.481611
